id,world,seed,repeat,checkpoint_steps,planner,steps,max_steps,travel_m,start_dist_m,dist_to_goal_m,min_dist_to_goal_m,min_dist_step,net_disp_m,cells_visited,min_clear_m,stopped_steps,collisions,hit_unknown,reached_goal,r_progress,r_coverage,r_time,r_stop,r_clear,r_seen,r_revisit,r_terminal,goal_tol_m,robot_r,goal_x,goal_y
87,maze,102,1,0,cover,3000,3000,150.14508056640625,26.98373794555664,7.598265171051025,7.598265171051025,502,19.53793716430664,46,0.7515107989311218,0,0,0,0,144.8126983642578,25.570966720581055,-2.999964952468872,0.0,-3.1153769493103027,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
88,maze,103,0,0,cover,280,3000,23.685197830200195,36.81302261352539,37.365108489990234,30.03241539001465,112,1.877812385559082,26,0.5696502923965454,0,1,1,0,10.201892852783203,10.594079971313477,-0.2799999415874481,0.0,-2.001286268234253,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
89,maze,103,1,0,cover,280,3000,23.685197830200195,36.81302261352539,37.365108489990234,30.03241539001465,112,1.877812385559082,26,0.5696502923965454,0,1,1,0,10.201892852783203,10.594079971313477,-0.2799999415874481,0.0,-2.001286268234253,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
90,maze,104,0,0,cover,3000,3000,161.22166442871094,39.78676986694336,20.954486846923828,16.294368743896484,517,31.220600128173828,73,0.6661598682403564,0,0,0,0,156.93963623046875,27.521724700927734,-2.999964952468872,0.0,-116.90673828125,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
91,maze,104,1,0,cover,3000,3000,161.22166442871094,39.78676986694336,20.954486846923828,16.294368743896484,517,31.220600128173828,73,0.6661598682403564,0,0,0,0,156.93963623046875,27.521724700927734,-2.999964952468872,0.0,-116.90673828125,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
92,maze,105,0,0,cover,3000,3000,196.04681396484375,50.997222900390625,27.883827209472656,27.865154266357422,1583,26.671127319335938,141,0.6084781289100647,0,0,0,0,104.5982666015625,41.47283935546875,-2.999964952468872,0.0,-25.000394821166992,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
93,maze,105,1,0,cover,3000,3000,196.04681396484375,50.997222900390625,27.883827209472656,27.865154266357422,1583,26.671127319335938,141,0.6084781289100647,0,0,0,0,104.5982666015625,41.47283935546875,-2.999964952468872,0.0,-25.000394821166992,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
94,maze,106,0,0,cover,3000,3000,151.30308532714844,20.522558212280273,10.21078872680664,4.5346269607543945,344,10.36723804473877,49,0.698218822479248,0,0,0,0,101.03269958496094,35.81426239013672,-2.999964952468872,0.0,-6.627073764801025,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
95,maze,106,1,0,cover,3000,3000,151.30308532714844,20.522558212280273,10.21078872680664,4.5346269607543945,344,10.36723804473877,49,0.698218822479248,0,0,0,0,101.03269958496094,35.81426239013672,-2.999964952468872,0.0,-6.627073764801025,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
96,maze,101,0,0,frontRaw,537,3000,49.00419998168945,44.0926628112793,27.378189086914062,22.071889877319336,449,21.340763092041016,51,0.593532919883728,0,1,1,0,96.7995834350586,17.349830627441406,-0.5369966626167297,0.0,-6.018561363220215,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
97,maze,101,1,0,frontRaw,537,3000,49.00419998168945,44.0926628112793,27.378189086914062,22.071889877319336,449,21.340763092041016,51,0.593532919883728,0,1,1,0,96.7995834350586,17.349830627441406,-0.5369966626167297,0.0,-6.018561363220215,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
98,maze,102,0,0,frontRaw,3000,3000,132.730224609375,26.98373794555664,23.905498504638672,23.766742706298828,264,4.328824520111084,6,0.6830241084098816,0,0,0,0,32.084693908691406,3.3353421688079834,-2.999964952468872,0.0,-7.17556619644165,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
99,maze,102,1,0,frontRaw,3000,3000,132.730224609375,26.98373794555664,23.905498504638672,23.766742706298828,264,4.328824520111084,6,0.6830241084098816,0,0,0,0,32.084693908691406,3.3353421688079834,-2.999964952468872,0.0,-7.17556619644165,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
100,maze,103,0,0,frontRaw,296,3000,26.729761123657227,36.81302261352539,21.79462432861328,21.669401168823242,285,16.091333389282227,28,0.5610495805740356,0,1,1,0,87.42189025878906,11.40900993347168,-0.2959997355937958,0.0,-1.6737468242645264,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
101,maze,103,1,0,frontRaw,296,3000,26.729761123657227,36.81302261352539,21.79462432861328,21.669401168823242,285,16.091333389282227,28,0.5610495805740356,0,1,1,0,87.42189025878906,11.40900993347168,-0.2959997355937958,0.0,-1.6737468242645264,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
102,maze,104,0,0,frontRaw,3000,3000,145.59474182128906,39.78676986694336,34.78675842285156,28.14043617248535,245,5.240803241729736,36,0.6674854159355164,0,0,0,0,26.344449996948242,13.572347640991211,-2.999964952468872,0.0,-7.390903472900391,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
103,maze,104,1,0,frontRaw,3000,3000,145.59474182128906,39.78676986694336,34.78675842285156,28.14043617248535,245,5.240803241729736,36,0.6674854159355164,0,0,0,0,26.344449996948242,13.572347640991211,-2.999964952468872,0.0,-7.390903472900391,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
104,maze,105,0,0,frontRaw,3000,3000,178.91644287109375,50.997222900390625,35.960872650146484,27.80061912536621,770,29.23775863647461,135,0.6198559999465942,0,0,0,0,114.66407012939453,39.708045959472656,-2.999964952468872,0.0,-12.055023193359375,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
105,maze,105,1,0,frontRaw,3000,3000,178.91644287109375,50.997222900390625,35.960872650146484,27.80061912536621,770,29.23775863647461,135,0.6198559999465942,0,0,0,0,114.66407012939453,39.708045959472656,-2.999964952468872,0.0,-12.055023193359375,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
106,maze,106,0,0,frontRaw,3000,3000,139.4314727783203,20.522558212280273,11.093291282653809,10.946917533874512,190,11.054802894592285,19,0.7274375557899475,0,0,0,0,107.7331314086914,13.887155532836914,-2.999964952468872,0.0,-2.826578378677368,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
107,maze,106,1,0,frontRaw,3000,3000,139.4314727783203,20.522558212280273,11.093291282653809,10.946917533874512,190,11.054802894592285,19,0.7274375557899475,0,0,0,0,107.7331314086914,13.887155532836914,-2.999964952468872,0.0,-2.826578378677368,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
108,maze,101,0,0,circler,66,3000,5.4394049644470215,44.0926628112793,46.5478401184082,43.50586700439453,10,2.4942970275878906,5,0.5919027924537659,0,1,1,0,11.313885688781738,1.7009633779525757,-0.06599995493888855,0.0,-1.2635473012924194,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
109,maze,101,1,0,circler,66,3000,5.4394049644470215,44.0926628112793,46.5478401184082,43.50586700439453,10,2.4942970275878906,5,0.5919027924537659,0,1,1,0,11.313885688781738,1.7009633779525757,-0.06599995493888855,0.0,-1.2635473012924194,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
110,maze,102,0,0,circler,68,3000,5.524923324584961,26.98373794555664,23.924402236938477,23.90080451965332,67,4.293613910675049,6,0.586316704750061,0,1,1,0,31.82370948791504,3.3353421688079834,-0.0679999589920044,0.0,-1.334076166152954,0.0,0.0,-300.0,3.0,0.6,17.088871002197266,24.572813034057617
111,maze,102,1,0,circler,68,3000,5.524923324584961,26.98373794555664,23.924402236938477,23.90080451965332,67,4.293613910675049,6,0.586316704750061,0,1,1,0,31.82370948791504,3.3353421688079834,-0.0679999589920044,0.0,-1.334076166152954,0.0,0.0,-300.0,3.0,0.6,17.088871002197266,24.572813034057617
112,maze,103,0,0,circler,453,3000,42.4369010925293,36.81302261352539,23.856971740722656,20.17522621154785,283,18.562681198120117,42,0.5620818138122559,0,1,1,0,100.84848022460938,17.1135196685791,-0.45299771428108215,0.0,-1.5164995193481445,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
113,maze,103,1,0,circler,453,3000,42.4369010925293,36.81302261352539,23.856971740722656,20.17522621154785,283,18.562681198120117,42,0.5620818138122559,0,1,1,0,100.84848022460938,17.1135196685791,-0.45299771428108215,0.0,-1.5164995193481445,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
114,maze,104,0,0,circler,225,3000,20.819534301757812,39.78676986694336,26.842653274536133,26.842653274536133,225,12.945649147033691,24,0.5806024670600891,0,1,1,0,65.07511901855469,9.048234939575195,-0.2250002771615982,0.0,-0.737166702747345,0.0,0.0,-300.0,3.0,0.6,22.45723533630371,37.262062072753906
115,maze,104,1,0,circler,225,3000,20.819534301757812,39.78676986694336,26.842653274536133,26.842653274536133,225,12.945649147033691,24,0.5806024670600891,0,1,1,0,65.07511901855469,9.048234939575195,-0.2250002771615982,0.0,-0.737166702747345,0.0,0.0,-300.0,3.0,0.6,22.45723533630371,37.262062072753906
116,maze,105,0,0,circler,89,3000,8.218035697937012,50.997222900390625,53.10578155517578,50.41574478149414,10,2.131538152694702,7,0.5669589638710022,0,1,1,0,8.359427452087402,2.0589358806610107,-0.08900000154972076,0.0,-0.2984679043292999,0.0,0.0,-300.0,3.0,0.6,36.20426559448242,41.73569107055664
117,maze,105,1,0,circler,89,3000,8.218035697937012,50.997222900390625,53.10578155517578,50.41574478149414,10,2.131538152694702,7,0.5669589638710022,0,1,1,0,8.359427452087402,2.0589358806610107,-0.08900000154972076,0.0,-0.2984679043292999,0.0,0.0,-300.0,3.0,0.6,36.20426559448242,41.73569107055664
118,maze,106,0,0,circler,169,3000,15.566040992736816,20.522558212280273,11.13365650177002,11.13365650177002,169,11.045072555541992,15,0.5759373903274536,0,1,1,0,107.63834381103516,10.963544845581055,-0.16900016367435455,0.0,-1.9376142024993896,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
119,maze,106,1,0,circler,169,3000,15.566040992736816,20.522558212280273,11.13365650177002,11.13365650177002,169,11.045072555541992,15,0.5759373903274536,0,1,1,0,107.63834381103516,10.963544845581055,-0.16900016367435455,0.0,-1.9376142024993896,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
