id,world,seed,repeat,checkpoint_steps,planner,steps,max_steps,travel_m,start_dist_m,dist_to_goal_m,min_dist_to_goal_m,min_dist_step,net_disp_m,cells_visited,min_clear_m,stopped_steps,collisions,hit_unknown,reached_goal,r_progress,r_coverage,r_time,r_stop,r_clear,r_seen,r_revisit,r_terminal,goal_tol_m,robot_r,goal_x,goal_y
87,maze,102,1,0,cover,3000,3000,143.7046356201172,26.98373794555664,1.5714884996414185,0.3782573342323303,709,27.838687896728516,76,0.8559699058532715,0,0,0,0,206.33663940429688,42.24766159057617,-2.999964952468872,0.0,0.0,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
88,maze,103,0,0,cover,3000,3000,136.23744201660156,36.81302261352539,31.25070571899414,30.181791305541992,110,9.778414726257324,15,0.8167973160743713,0,0,0,0,53.124759674072266,6.11196756362915,-2.999964952468872,0.0,0.0,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
89,maze,103,1,0,cover,3000,3000,136.23744201660156,36.81302261352539,31.25070571899414,30.181791305541992,110,9.778414726257324,15,0.8167973160743713,0,0,0,0,53.124759674072266,6.11196756362915,-2.999964952468872,0.0,0.0,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
90,maze,104,0,0,cover,3000,3000,169.93067932128906,39.78676986694336,20.932510375976562,15.945488929748535,747,30.949413299560547,86,0.7550880312919617,0,0,0,0,155.57647705078125,32.42285919189453,-2.999964952468872,0.0,-3.283297538757324,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
91,maze,104,1,0,cover,3000,3000,169.93067932128906,39.78676986694336,20.932510375976562,15.945488929748535,747,30.949413299560547,86,0.7550880312919617,0,0,0,0,155.57647705078125,32.42285919189453,-2.999964952468872,0.0,-3.283297538757324,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
92,maze,105,0,0,cover,3000,3000,166.1256561279297,50.997222900390625,40.32387161254883,32.21077346801758,580,29.077280044555664,80,0.6497145891189575,0,0,0,0,114.0348129272461,23.530717849731445,-2.999964952468872,0.0,-89.07482147216797,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
93,maze,105,1,0,cover,3000,3000,166.1256561279297,50.997222900390625,40.32387161254883,32.21077346801758,580,29.077280044555664,80,0.6497145891189575,0,0,0,0,114.0348129272461,23.530717849731445,-2.999964952468872,0.0,-89.07482147216797,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
94,maze,106,0,0,cover,3000,3000,136.7021026611328,20.522558212280273,15.173776626586914,14.388959884643555,126,11.584696769714355,13,0.628411054611206,0,0,0,0,112.897216796875,9.501739501953125,-2.999964952468872,0.0,-347.7236633300781,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
95,maze,106,1,0,cover,3000,3000,136.7021026611328,20.522558212280273,15.173776626586914,14.388959884643555,126,11.584696769714355,13,0.628411054611206,0,0,0,0,112.897216796875,9.501739501953125,-2.999964952468872,0.0,-347.7236633300781,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
96,maze,101,0,0,frontRaw,976,3000,79.1015625,44.0926628112793,41.47144317626953,28.168447494506836,310,2.629425287246704,63,0.5898550748825073,0,1,1,0,11.926825523376465,21.432144165039062,-0.9759910106658936,0.0,-1.8525362014770508,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
97,maze,101,1,0,frontRaw,976,3000,79.1015625,44.0926628112793,41.47144317626953,28.168447494506836,310,2.629425287246704,63,0.5898550748825073,0,1,1,0,11.926825523376465,21.432144165039062,-0.9759910106658936,0.0,-1.8525362014770508,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
98,maze,102,0,0,frontRaw,3000,3000,133.1497039794922,26.98373794555664,23.915931701660156,23.80803108215332,125,4.202128887176514,6,0.6371166110038757,0,0,0,0,31.145641326904297,3.3353421688079834,-2.999964952468872,0.0,-178.248779296875,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
99,maze,102,1,0,frontRaw,3000,3000,133.1497039794922,26.98373794555664,23.915931701660156,23.80803108215332,125,4.202128887176514,6,0.6371166110038757,0,0,0,0,31.145641326904297,3.3353421688079834,-2.999964952468872,0.0,-178.248779296875,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
100,maze,103,0,0,frontRaw,3000,3000,141.43716430664062,36.81302261352539,20.972795486450195,17.286222457885742,332,18.040283203125,63,0.7140387296676636,0,0,0,0,98.01026153564453,25.670284271240234,-2.999964952468872,0.0,-0.1758558750152588,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
101,maze,103,1,0,frontRaw,3000,3000,141.43716430664062,36.81302261352539,20.972795486450195,17.286222457885742,332,18.040283203125,63,0.7140387296676636,0,0,0,0,98.01026153564453,25.670284271240234,-2.999964952468872,0.0,-0.1758558750152588,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
102,maze,104,0,0,frontRaw,3000,3000,162.82705688476562,39.78676986694336,22.548297882080078,16.341224670410156,594,18.973033905029297,74,0.7392179369926453,0,0,0,0,95.37364959716797,27.89873504638672,-2.999964952468872,0.0,-0.4770846962928772,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
103,maze,104,1,0,frontRaw,3000,3000,162.82705688476562,39.78676986694336,22.548297882080078,16.341224670410156,594,18.973033905029297,74,0.7392179369926453,0,0,0,0,95.37364959716797,27.89873504638672,-2.999964952468872,0.0,-0.4770846962928772,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
104,maze,105,0,0,frontRaw,3000,3000,160.7295684814453,50.997222900390625,36.8986930847168,32.099979400634766,545,20.967941284179688,68,0.6978986263275146,0,0,0,0,82.23157501220703,20.001108169555664,-2.999964952468872,0.0,-1.027466058731079,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
105,maze,105,1,0,frontRaw,3000,3000,160.7295684814453,50.997222900390625,36.8986930847168,32.099979400634766,545,20.967941284179688,68,0.6978986263275146,0,0,0,0,82.23157501220703,20.001108169555664,-2.999964952468872,0.0,-1.027466058731079,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
106,maze,106,0,0,frontRaw,3000,3000,153.48367309570312,20.522558212280273,10.296100616455078,3.6239736080169678,333,10.261662483215332,49,0.6274073123931885,0,0,0,0,100.00377655029297,35.81426239013672,-2.999964952468872,0.0,-4.150674343109131,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
107,maze,106,1,0,frontRaw,3000,3000,153.48367309570312,20.522558212280273,10.296100616455078,3.6239736080169678,333,10.261662483215332,49,0.6274073123931885,0,0,0,0,100.00377655029297,35.81426239013672,-2.999964952468872,0.0,-4.150674343109131,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
108,maze,101,0,0,circler,3000,3000,286.63079833984375,44.0926628112793,43.522789001464844,43.505855560302734,1486,0.8356465697288513,2,0.9464782476425171,0,0,0,0,3.790411949157715,0.6803853511810303,-2.999964952468872,0.0,0.0,0.0,0.0,0.0,3.0,0.6,36.94566345214844,31.30017852783203
109,maze,101,1,0,circler,3000,3000,286.63079833984375,44.0926628112793,43.522789001464844,43.505855560302734,1486,0.8356465697288513,2,0.9464782476425171,0,0,0,0,3.790411949157715,0.6803853511810303,-2.999964952468872,0.0,0.0,0.0,0.0,0.0,3.0,0.6,36.94566345214844,31.30017852783203
110,maze,102,0,0,circler,3000,3000,22.531709671020508,26.98373794555664,10.659379005432129,10.659379005432129,237,16.468835830688477,24,0.6929321885108948,2763,0,0,0,122.06491088867188,13.341367721557617,-2.999964952468872,-276.3076477050781,-115.11286163330078,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
111,maze,102,1,0,circler,3000,3000,22.531709671020508,26.98373794555664,10.659379005432129,10.659379005432129,237,16.468835830688477,24,0.6929321885108948,2763,0,0,0,122.06491088867188,13.341367721557617,-2.999964952468872,-276.3076477050781,-115.11286163330078,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
112,maze,103,0,0,circler,3000,3000,25.429370880126953,36.81302261352539,20.580808639526367,20.580808639526367,266,16.267574310302734,23,0.8508713245391846,2734,0,0,0,88.37944030761719,9.371685028076172,-2.999964952468872,-273.407470703125,0.0,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
113,maze,103,1,0,circler,3000,3000,25.429370880126953,36.81302261352539,20.580808639526367,20.580808639526367,266,16.267574310302734,23,0.8508713245391846,2734,0,0,0,88.37944030761719,9.371685028076172,-2.999964952468872,-273.407470703125,0.0,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
114,maze,104,0,0,circler,3000,3000,25.682836532592773,39.78676986694336,30.594938278198242,27.684524536132812,201,9.966201782226562,24,0.7023049592971802,2732,0,0,0,50.09805679321289,9.048234939575195,-2.999964952468872,-273.20745849609375,-134.24057006835938,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
115,maze,104,1,0,circler,3000,3000,25.682836532592773,39.78676986694336,30.594938278198242,27.684524536132812,201,9.966201782226562,24,0.7023049592971802,2732,0,0,0,50.09805679321289,9.048234939575195,-2.999964952468872,-273.20745849609375,-134.24057006835938,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
116,maze,105,0,0,circler,3000,3000,287.4458923339844,50.997222900390625,50.24549865722656,50.2454833984375,48,0.8891586065292358,4,0.9497355818748474,0,0,0,0,3.4870970249176025,1.1765347719192505,-2.999964952468872,0.0,0.0,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
117,maze,105,1,0,circler,3000,3000,287.4458923339844,50.997222900390625,50.24549865722656,50.2454833984375,48,0.8891586065292358,4,0.9497355818748474,0,0,0,0,3.4870970249176025,1.1765347719192505,-2.999964952468872,0.0,0.0,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
118,maze,106,0,0,circler,303,3000,26.65188217163086,20.522558212280273,8.767194747924805,7.761740684509277,226,12.321187973022461,27,0.5887085795402527,0,1,1,0,120.07453918457031,19.73438262939453,-0.3029996454715729,0.0,-4.873756408691406,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
119,maze,106,1,0,circler,303,3000,26.65188217163086,20.522558212280273,8.767194747924805,7.761740684509277,226,12.321187973022461,27,0.5887085795402527,0,1,1,0,120.07453918457031,19.73438262939453,-0.3029996454715729,0.0,-4.873756408691406,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
